ppt_summed,1981-10,26296,1557026.380053,221216973.244046
ppt_summed,1981-11,26296,3887621.941140,1321993284.023126
ppt_summed,1981-12,26296,3153214.270443,1145688512.361405
ppt_summed,1982-01,26296,2968791.939989,620195896.095614
ppt_summed,1982-02,26296,2017675.139409,344461791.644241
ppt_summed,1982-03,26296,3666062.276871,841863418.369511
ppt_summed,1982-04,26296,2598981.321366,533134754.668940
ppt_summed,1982-05,26296,79854.440108,814569.761904
ppt_summed,1982-06,26296,370143.580491,11967499.153880
ppt_summed,1982-07,26296,124668.380158,2158907.540424
ppt_summed,1982-08,26296,141855.960108,2737025.338446
ppt_summed,1982-09,26296,808216.649430,47746232.021430
ppt_summed,1982-10,26296,1754987.869539,273432170.833065
ppt_summed,1982-11,26296,3191806.047725,663962196.450499
ppt_summed,1982-12,26296,3344819.190938,915911870.939726
ppt_summed,1983-01,26296,3982609.679300,1015738011.777191
ppt_summed,1983-02,26296,4322274.225454,1369544133.730653
ppt_summed,1983-03,26296,6036414.828678,2264194680.559858
ppt_summed,1983-04,26296,1869892.289037,239888143.335001
ppt_summed,1983-05,26296,372731.120096,13305708.898355
ppt_summed,1983-06,26296,100500.390045,1844925.092807
ppt_summed,1983-07,26296,83900.840033,2224695.644266
ppt_summed,1983-08,26296,1091916.160233,77835478.082671
ppt_summed,1983-09,26296,492312.130525,15574434.662350
ppt_summed,1983-10,26296,737678.900423,35833268.852183
ppt_summed,1983-11,26296,4377833.328602,1558395173.592026
ppt_summed,1983-12,26296,4741008.845412,1795409923.033022
ppt_summed,1984-01,26296,156299.010368,3801973.745986
ppt_summed,1984-02,26296,1431919.528387,239434478.454196
ppt_summed,1984-03,26296,1062735.129993,126937456.861006
ppt_summed,1984-04,26296,753415.960409,63126462.807295
ppt_summed,1984-05,26296,249933.420004,17367052.227902
ppt_summed,1984-06,26296,283063.920178,12119756.520929
ppt_summed,1984-07,26296,340996.390354,13605356.134090
ppt_summed,1984-08,26296,311838.930143,8379909.971394
ppt_summed,1984-09,26296,81032.730109,840072.473727
ppt_summed,1984-10,26296,1063162.479006,105482514.764827
ppt_summed,1984-11,26296,4145717.324604,1575824225.255394
ppt_summed,1984-12,26296,1638241.359703,148443575.422701
ppt_summed,1985-01,26296,445113.580258,10890062.979008
ppt_summed,1985-02,26296,1199911.008971,119184886.253767
ppt_summed,1985-03,26296,1850664.060414,275073643.414911
ppt_summed,1985-04,26296,121906.030111,1915563.777921
ppt_summed,1985-05,26296,102680.890114,2897419.217168
ppt_summed,1985-06,26296,163599.310063,4552763.448927
ppt_summed,1985-07,26296,110611.709935,1622920.798792
ppt_summed,1985-08,26296,32082.500004,239100.024994
ppt_summed,1985-09,26296,575780.259271,29602138.365889
ppt_summed,1985-10,26296,733449.649573,62158700.046446
ppt_summed,1985-11,26296,2344939.628075,305397638.152460
ppt_summed,1985-12,26296,1328685.221010,138685096.861956
ppt_summed,1986-01,26296,2469355.499807,542586316.192099
ppt_summed,1986-02,26296,6443419.210270,3051929290.908340
ppt_summed,1986-03,26296,3124941.491739,606309453.960379
ppt_summed,1986-04,26296,504346.350515,18056616.617895
ppt_summed,1986-05,26296,411162.860256,28311193.748927
ppt_summed,1986-06,26296,24673.200000,172465.834171
ppt_summed,1986-07,26296,112553.970059,1451346.823729
ppt_summed,1986-08,26296,29712.610082,329176.213197
ppt_summed,1986-09,26296,1121217.369171,129991555.243614
ppt_summed,1986-10,26296,351603.070213,20407094.369135
ppt_summed,1986-11,26296,463233.179880,30488409.185176
ppt_summed,1986-12,26296,822264.270281,69674369.508391
ppt_summed,1987-01,26296,1916777.839421,287618869.599513
ppt_summed,1987-02,26296,1813937.209975,243444688.529355
ppt_summed,1987-03,26296,2317084.648978,436317529.390382
ppt_summed,1987-04,26296,157965.880202,2532449.333121
ppt_summed,1987-05,26296,276826.910255,9052706.079619
ppt_summed,1987-06,26296,94340.510033,1028200.698087
ppt_summed,1987-07,26296,137045.400053,4453146.277992
ppt_summed,1987-08,26296,5617.379991,28128.523083
ppt_summed,1987-09,26296,24299.659996,130666.056190
ppt_summed,1987-10,26296,664952.730726,27126356.722404
ppt_summed,1987-11,26296,1313677.849760,111037732.440321
ppt_summed,1987-12,26296,3414512.446635,1061498289.921343
ppt_summed,1988-01,26296,2553295.549963,464949348.774379
ppt_summed,1988-02,26296,417589.730162,14722744.679642
ppt_summed,1988-03,26296,414875.599974,13235964.704484
ppt_summed,1988-04,26296,1458192.980753,110418097.291376
ppt_summed,1988-05,26296,559032.199850,33190841.094699
ppt_summed,1988-06,26296,329670.310621,16804909.706477
ppt_summed,1988-07,26296,30036.359975,219777.023980
ppt_summed,1988-08,26296,89172.650106,1465398.911429
ppt_summed,1988-09,26296,39441.620002,420160.089910
ppt_summed,1988-10,26296,61435.980079,1209558.973365
ppt_summed,1988-11,26296,2838925.920941,903265204.407957
ppt_summed,1988-12,26296,2096099.098961,312659794.081853
ppt_summed,1989-01,26296,885311.140097,65733493.561251
ppt_summed,1989-02,26296,918064.610104,64950142.245903
ppt_summed,1989-03,26296,3328227.186323,1135818188.049489
ppt_summed,1989-04,26296,502607.841047,28849669.738397
ppt_summed,1989-05,26296,377849.420354,15649285.554399
ppt_summed,1989-06,26296,142854.210072,2982604.708092
ppt_summed,1989-07,26296,10334.699988,93739.750525
ppt_summed,1989-08,26296,149722.940244,2460398.277506
ppt_summed,1989-09,26296,900278.599955,58708337.398783
ppt_summed,1989-10,26296,1303999.309270,188223714.928116
ppt_summed,1989-11,26296,683834.670004,43177264.365256
