PCP_summed,1921-10,25615,615818.991307,35832684.785360
PCP_summed,1921-11,25615,1125138.841581,205109050.341353
PCP_summed,1921-12,25615,3771473.778794,838794544.473581
PCP_summed,1922-01,25615,2314819.317465,311401355.253213
PCP_summed,1922-02,25615,3716607.483724,986082178.253263
PCP_summed,1922-03,25615,2144658.589360,343890703.935868
PCP_summed,1922-04,25615,427212.373726,16538094.984561
PCP_summed,1922-05,25615,460105.094954,20175166.146286
PCP_summed,1922-06,25615,134770.428060,2219075.416829
PCP_summed,1922-07,25615,63951.804638,866093.039935
PCP_summed,1922-08,25615,163651.505961,10414953.456525
PCP_summed,1922-09,25615,26635.078861,447332.154019
PCP_summed,1922-10,25615,750281.147537,62550201.085031
PCP_summed,1922-11,25615,158702089.226345,1852655430531.579346
PCP_summed,1922-12,25615,3761713.737179,1093459782.455767
PCP_summed,1923-01,25615,1821945.534771,267511282.826981
PCP_summed,1923-02,25615,715566.775210,40106046.350385
PCP_summed,1923-03,25615,308593.090778,13460052.982362
PCP_summed,1923-04,25615,2168734.669817,321678494.210188
PCP_summed,1923-05,25615,285256.814753,13107261.409083
PCP_summed,1923-06,25615,376205.410926,19491475.700478
PCP_summed,1923-07,25615,34869.033799,551731.861323
PCP_summed,1923-08,25615,80726.623277,834107.345371
PCP_summed,1923-09,25615,584977.769551,25277350.412502
PCP_summed,1923-10,25615,677478.421806,48968152.942936
PCP_summed,1923-11,25615,570956.619622,41716753.175921
PCP_summed,1923-12,25615,1485530.277760,178776834.299242
PCP_summed,1924-01,25615,1146965.303152,110109387.844010
PCP_summed,1924-02,25615,1201895.113216,161951891.616063
PCP_summed,1924-03,25615,1692743.203158,187297740.966399
PCP_summed,1924-04,25615,548943.137340,25002459.743485
PCP_summed,1924-05,25615,62966.728164,1207089.330291
PCP_summed,1924-06,25615,36007.820235,463656.696979
PCP_summed,1924-07,25615,5467.625127,19615.591699
PCP_summed,1924-08,25615,87729.900803,2445288.143093
PCP_summed,1924-09,25615,84440.123964,3087825.052214
PCP_summed,1924-10,25615,1911879.400122,430010498.187268
PCP_summed,1924-11,25615,1479356.577626,224007708.026668
PCP_summed,1924-12,25615,2703134.477652,531581397.887483
PCP_summed,1925-01,25615,1159428.365278,183411257.929838
PCP_summed,1925-02,25615,3345322.118048,1086698839.398277
PCP_summed,1925-03,25615,1608390.544482,163654204.812801
PCP_summed,1925-04,25615,2125374.306819,345795831.867702
PCP_summed,1925-05,25615,1031801.556669,95820101.577184
PCP_summed,1925-06,25615,328356.847772,10458028.178155
PCP_summed,1925-07,25615,167721.867942,5824235.459460
PCP_summed,1925-08,25615,129594.354408,2020368.435888
PCP_summed,1925-09,25615,492965.268776,39079620.352768
PCP_summed,1925-10,25615,868214.372581,55889106.702783
PCP_summed,1925-11,25615,1244544.694466,170493399.739755
PCP_summed,1925-12,25615,1431550.636303,176316612.577884
PCP_summed,1926-01,25615,2075122.475216,355605449.591533
PCP_summed,1926-02,25615,3269959.931258,777253733.145514
PCP_summed,1926-03,25615,298711.375193,8023315.421775
PCP_summed,1926-04,25615,2999718.917858,598920155.199246
PCP_summed,1926-05,25615,450545.787611,26856098.511600
PCP_summed,1926-06,25615,13825.974834,70185.033611
PCP_summed,1926-07,25615,17155.365232,172480.717392
PCP_summed,1926-08,25615,58512.596530,849478.391352
PCP_summed,1926-09,25615,25251.396026,329536.347727
PCP_summed,1926-10,25615,2474740.890557,524148856.912431
PCP_summed,1926-11,25615,4911004.942280,1898169963.579962
PCP_summed,1926-12,25615,2474740.890557,524148856.912431
PCP_summed,1927-01,25615,2622578.615868,652843895.471590
PCP_summed,1927-02,25615,5581735.338924,2002809963.987373
PCP_summed,1927-03,25615,1806594.257806,237159775.929274
PCP_summed,1927-04,25615,1392973.818842,169987772.377805
PCP_summed,1927-05,25615,495423.466603,28308038.206730
PCP_summed,1927-06,25615,250954.260083,6434261.456869
PCP_summed,1927-07,25615,88360.920562,2158163.446716
PCP_summed,1927-08,25615,11346.324923,43054.918409
PCP_summed,1927-09,25615,108346.793168,2385636.312763
PCP_summed,1927-10,25615,1384036.267349,105701168.753232
PCP_summed,1927-11,25615,2583170.864391,653009209.833356
PCP_summed,1927-12,25615,2428656.409469,329753705.382206
PCP_summed,1928-01,25615,1443710.678696,260320001.422888
PCP_summed,1928-02,25615,1582446.031490,168406549.961582
PCP_summed,1928-03,25615,3209016.706575,883054406.051426
PCP_summed,1928-04,25615,1070457.505687,136432168.686502
PCP_summed,1928-05,25615,344364.575455,11461799.660755
PCP_summed,1928-06,25615,71202.955639,972242.021679
PCP_summed,1928-07,25615,1572.602380,1662.257517
PCP_summed,1928-08,25615,3057.546294,5157.409979
PCP_summed,1928-09,25615,86628.632732,2462481.861306
PCP_summed,1928-10,25615,439004.918449,43182387.088716
PCP_summed,1928-11,25615,1920317.356822,296074020.779376
PCP_summed,1928-12,25615,2495702.246314,478946227.365757
PCP_summed,1929-01,25615,1453729.927667,154751628.188827
PCP_summed,1929-02,25615,1191687.514577,106706805.134074
PCP_summed,1929-03,25615,1511468.668457,164799342.249377
PCP_summed,1929-04,25615,1329625.910716,144448548.151645
PCP_summed,1929-05,25615,121020.466236,3354437.378708
PCP_summed,1929-06,25615,786570.866956,57044091.193685
PCP_summed,1929-07,25615,630.295812,162.430901
PCP_summed,1929-08,25615,126093.483496,4646700.092752
PCP_summed,1929-09,25615,212234.944233,9029074.143815
PCP_summed,1929-10,25615,129692.803250,3483774.818955
PCP_summed,1929-11,25615,1430.719502,4454.296939
